hens;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;59;60;123;151;618;619;620;622;623;624;625;626;627;628;629;630;631;632;634;635;637;638;640;641;642;643;645;646;647;648;649;650;651;653;655;656;658;659;660;661;662;664;665;666;667;668;669;671;672;673;674;676;677;679;681;682;684;685;686;688;690;691;692;693;694;695;697;698;699;700;702;703;705;706;711;712;934
40;0;0.000754527;0.000319183;0;0;0.000383877;0;0.000294377;0;0;0.001610954;0.000508001;0.000486027;0.001829826;0;0;0.001799856;0.000635324;0.000629525;0.001313485;0;0.000220702;0.001589825;0;0.001180173;0.002908386;0.001645278;0.001623377;0;0;0.001879111;0;0;0.00037092;0;0.000350385;0.001361656;0.000482625;0.001061947;0;0.000313676;0.002518892;0.002215891;0.000511117;0;0.000905797;0.001117735;0.001574803;0.00296077;0.002073613;0.000286451;0.00143704;0.001841621;0.002069858;0.000287439;0.000815217;0.0002531;0.003104213;0.000310463;0.00136147;0.000422833;0.000941915;0.000478813;0;0.00169348;0.000249626;0.000628141;0.001576976;0.003301692;0;0.001345895;0;0.000575595;0;0.001883239;0;0.000596837;0.000990835;0.000338409;0.000259;0.002176279;0.000317259;0.000638366;0.000860338;0.000541126;0.000987167;0.001169591;0.00105042;0.001252348;0.000280505;0.00049399;0.002003434;0.000392465;0.000888889;0.000260552;0.00044287;0.000538213;0.001256545;0.000699138;0.001009336;0.001126126;0.001404494;0
41;0;0.003287071;0.001723766;0;0.002289639;0.001701507;0.002079543;0.002857726;0;0.001610954;0;0.00441989;0.001244444;0.001150748;0.002394493;0.00202977;0.00444029;0.002363558;0.00427899;0.002108593;0.005344914;0.002154458;0.005482183;0.002013592;0.00271672;0.002127282;0.003742845;0;0.002088119;0.002952756;0.00212585;0.004394397;0.002541834;0.001426534;0.00266448;0.002063747;0.00406111;0.002234637;0.002539243;0;0.003627054;0.004873853;0.004722043;0.002399852;0.000791139;0.002152273;0.002624672;0.004038364;0.00308642;0.003492433;0.002201761;0.004818594;0.003261756;0.002232143;0.003012048;0.003668662;0.003119266;0.003187251;0.00466596;0.002474134;0.00232438;0.002985711;0.002994539;0.004073873;0.003766105;0.004547935;0.002773038;0.001974784;0.00305033;0.002022927;0.002515091;0.004140787;0.001935388;0.003040354;0.004813478;0.004118795;0.00205846;0.004156877;0.003366248;0.006551853;0.001348228;0.002146844;0.002587322;0.005423865;0.003078699;0.002860915;0.003861789;0.002291476;0.003192848;0.003158934;0.003702235;0.0029994;0.002425345;0.002047921;0.004314388;0.002492522;0.003259202;0.002547771;0.003801624;0.004029304;0.00438153;0.003677316;0.0035155
42;0;0.003612195;0.004776021;0;0.001212611;0.002698813;0.00094304;0.005052898;0;0.000508001;0.00441989;0;0.008398577;0.00147929;0.002924587;0.00511509;0.002615519;0.009239399;0.005727377;0.00057132;0.006601994;0.004016602;0.006419663;0.003880266;0.003093722;0.00324767;0.006025105;0;0.009039548;0.004295137;0.001136548;0.003930045;0.002268676;0.004077291;0.005388273;0.001548254;0.004080399;0.002985075;0.003115804;0.000656455;0.004077638;0.001616488;0.002779595;0.005111728;0.001718213;0.003294574;0.002304556;0.004467912;0.002826356;0.00286533;0.004978995;0.004704775;0.001362928;0.00307963;0.005301731;0.006051437;0.009189032;0.002300173;0.003730133;0.004590275;0.002066892;0.006870604;0.008040626;0.001945904;0.002770083;0.005623648;0.006378803;0.004995005;0.002600297;0.00681431;0.00677415;0.004900113;0.00429606;0.002565114;0.00356697;0.002802044;0.003015394;0.004155323;0.003558116;0.003084606;0.003470127;0.00542139;0.004775235;0.005606603;0.003462812;0.004513541;0.003769436;0.005002588;0.00456249;0.006625578;0.00701559;0.005128205;0.003983568;0.004273504;0.003982888;0.008080808;0.005565584;0.006364463;0.005400166;0.004927536;0.006928406;0.003968254;0.001745201
43;0;0.004653786;0.004479283;0;0.003127443;0.002090957;0.000729794;0.003219871;0;0.000486027;0.001244444;0.008398577;0;0.001890359;0.001005227;0.002145215;0.001013171;0.005269882;0.006205251;0.002029146;0.006579813;0.005632696;0.003187533;0.003936303;0.004590395;0.003168044;0.004707792;0.000531915;0.00453125;0.002833284;0.003479911;0.004178538;0.003786086;0.003435246;0.004466348;0.003009027;0.003678093;0.00307574;0.003359651;0.001686696;0.005237264;0.001169819;0.004616364;0.005268404;0.003700278;0.002245929;0.002406325;0.0036993;0.001368223;0.000788333;0.003781004;0.005419117;0.002071563;0.003575004;0.004701244;0.004413063;0.006095832;0.002781899;0.003625473;0.004124051;0.002729258;0.004122404;0.006320418;0.000751456;0.001645967;0.005907173;0.002851259;0.004272983;0.00251708;0.004952129;0.004223307;0.002364926;0.00324013;0.004200878;0.003283788;0.002401153;0.003862197;0.004192286;0.002464673;0.003724395;0.004264706;0.002068417;0.003034659;0.003175083;0.002931262;0.003243068;0.004127178;0.004181301;0.003480462;0.004490346;0.006110202;0.006664647;0.005979985;0.006014806;0.005470775;0.006039123;0.004390458;0.004053712;0.006222102;0.004945598;0.005964215;0.003850017;0.001259446
44;0;0.000976086;0.001229634;0;0.003328578;0;0.000406174;0.001137333;0;0.001829826;0.001150748;0.00147929;0.001890359;0;0.001023018;0.000655953;0.002760524;0.001223616;0.001820388;0.000830565;0.002600217;0.003016591;0.000378501;0.000386399;0.001501502;0.001174812;0.000631912;0;0.001175433;0.002165088;0.00060241;0;0.0017991;0.001064963;0.001144165;0;0.003432796;0.000911577;0.001697217;0.000578704;0.00060423;0.000947418;0.000608458;0.001736542;0.000832986;0.001287554;0.001782531;0.001971091;0.000353107;0.00097371;0.001385042;0.001582;0;0.000500751;0.002225313;0.001052078;0.001474564;0.001259446;0.000598265;0.003273322;0;0.001209555;0.002096436;0.000868432;0.002183406;0.002427184;0.000302297;0.00115429;0.002354788;0.000979432;0.001747106;0.001207243;0.000187371;0.001342883;0.001079137;0;0.001440507;0.001924928;0;0.00075339;0.001051801;0.000610874;0.000921659;0.00221914;0;0.000632311;0.00311086;0.001679543;0.000301205;0.00135722;0.000807233;0.001658375;0.001150527;0.000285714;0.001516684;0.000431127;0.000781657;0.001633987;0.000679656;0.002696739;0.001534751;0.001346348;0.00057241
45;0;0.003524046;0.003767898;0;0.001405975;0.001443835;0.000312402;0.002824859;0;0;0.002394493;0.002924587;0.001005227;0.001023018;0;0.001056524;0.002475248;0.001998002;0.001486989;0.001909004;0.003553394;0.000742115;0.001480604;0.000902256;0.00353461;0.002204851;0.00385505;0;0.001449275;0.00180424;0.002963695;0.001333333;0.002457002;0.000562272;0.001180916;0.001886792;0.001323627;0.00376197;0.001900624;0.001217039;0.002722772;0.001404494;0.000994036;0.001887584;0.001913265;0.000977517;0.003392706;0.000564865;0.001121076;0.001792115;0.001610306;0.000932981;0.000988468;0.001692405;0.002308403;0.003532789;0.003334723;0.001603078;0.001716949;0.002371542;0.002795899;0.001236094;0.003383758;0.000986518;0.002044525;0.001439737;0.002228274;0.003207292;0.001825373;0.002370917;0.001881114;0.000930521;0.002474431;0.001682935;0.001991465;0.001258178;0.001901593;0.00122524;0.001836788;0.00233397;0.00198369;0.001996506;0.003011292;0.003227294;0.001537448;0.00128238;0.002338634;0.001615074;0.001727116;0.001583352;0.002311471;0.001606979;0.00184905;0.0014171;0.001918159;0.000557932;0.001092896;0.000709346;0.002332815;0.000829016;0.001320755;0.002699784;0.001207729
46;0.000802246;0.003042082;0.002363135;0;0.00126968;0.003298878;0.001865672;0.002997377;0;0;0.00202977;0.00511509;0.002145215;0.000655953;0.001056524;0;0.001690974;0.003340538;0.00195122;0.002599244;0.003885004;0.002317318;0.001342282;0.002721088;0.001780548;0.002467511;0.002807862;0.000388802;0.003254834;0.002172339;0.002918288;0.004165646;0.003101978;0.003450507;0.002820609;0.002918491;0.003563157;0.002987304;0.001884817;0.001124227;0.002142579;0.002031488;0.003133568;0.003246753;0.00260355;0.003371869;0.002807775;0.004073958;0.003009458;0.001803194;0.002023175;0.004267236;0.001211534;0.003097574;0.003692762;0.003737985;0.003056027;0.002138275;0.001741149;0.005336617;0.002319109;0.001752678;0.003763089;0.003881611;0.002367079;0.004717776;0.003708764;0.002993158;0.001141031;0.00451097;0.002655005;0.001854857;0.003919922;0.002463054;0.001301518;0.002767345;0.002076255;0.002507523;0.003472932;0.003103448;0.005347594;0.00255102;0.002757534;0.002761922;0.001594331;0.002607823;0.002795899;0.003125;0.002528691;0.001814224;0.006516291;0.003863135;0.004700185;0.003197292;0.002768645;0.002012072;0.004603399;0.003425678;0.003532434;0.004068486;0.004235959;0.001041016;0.00139821
47;0;0.002076843;0.003857085;0;0.002110818;0.003863636;0.003869407;0.001730769;0;0.001799856;0.00444029;0.002615519;0.001013171;0.002760524;0.002475248;0.001690974;0;0.003235592;0.001605781;0.00195599;0.000951022;0.00094682;0.003010653;0.001639344;0.00137931;0.004050633;0.000824572;0.000824402;0.001966568;0.003536858;0.003605769;0.001773948;0.00339186;0.004008909;0.002899671;0.003225113;0.004760161;0.002063983;0.005418292;0.003229595;0.002004008;0.002637826;0.003225156;0.002275512;0.004666012;0.004496628;0.00446628;0.004490778;0.002883762;0.001069519;0.003405866;0.005171475;0.002262443;0.003708282;0.002273158;0.004938723;0.003133159;0.005182626;0.003189157;0.003589527;0.003121998;0.002205293;0.004191115;0.004023133;0.004874391;0.003103448;0.002206177;0.004518292;0.003548616;0.001052853;0.002556319;0.002641056;0.003141062;0.003323108;0.004267745;0.00407498;0.004473838;0.003257329;0.004001685;0.004604215;0.001093095;0.002423263;0.004467912;0.00321726;0.004009477;0.005803109;0.003257953;0.001286449;0.003204486;0.003546099;0.00305227;0.003969004;0.003485839;0.002124372;0.004087436;0.003011094;0.003448276;0.003348554;0.002792378;0.004345559;0.003529034;0.001503436;0.004678363
48;0;0.004404568;0.004918653;0;0.003614458;0.004619908;0.002885683;0.006134969;0;0.000635324;0.002363558;0.009239399;0.005269882;0.001223616;0.001998002;0.003340538;0.003235592;0;0.006198347;0.00246969;0.00315268;0.003739716;0.007073955;0.002590674;0.004039116;0.005412289;0.007719027;0;0.007377352;0.004360719;0.004295854;0.003018342;0.003906977;0.002880066;0.004520796;0.003389155;0.004115932;0.003541076;0.003206413;0.001058201;0.006375398;0.003370246;0.005267118;0.004451039;0.002473578;0.002284148;0.003092784;0.003633061;0.005554413;0.002927543;0.004072959;0.004404716;0.002071346;0.003482587;0.003725386;0.007044674;0.009385806;0.002483631;0.002599332;0.00589391;0.004642936;0.005057127;0.00633212;0.002529317;0.005442416;0.006018217;0.005247376;0.00595898;0.001086012;0.005892752;0.005449591;0.003977901;0.005439956;0.002569493;0.005403159;0.004362671;0.001629844;0.005822416;0.003518374;0.007506255;0.003939031;0.003576807;0.004158004;0.004608295;0.003929609;0.003460208;0.005023323;0.006594724;0.004672024;0.002793296;0.004992086;0.005310674;0.005666897;0.004156877;0.00601906;0.004048583;0.004087193;0.004329629;0.002944367;0.00754222;0.007453605;0.005396762;0.002636436
49;0;0.005853659;0.003004695;0;0.002150538;0.002499479;0.002867225;0.003401361;0;0.000629525;0.00427899;0.005727377;0.006205251;0.001820388;0.001486989;0.00195122;0.001605781;0.006198347;0;0.002006689;0.005543902;0.002529009;0.002757743;0.003004937;0.001264223;0.002369668;0.00343971;0;0.004206291;0.004861955;0.00296846;0.003692592;0.001661743;0.002657943;0.005763689;0.002376238;0.002897563;0.001638193;0.001790688;0.001313025;0.002973978;0.000476758;0.003361345;0.004100377;0.001338987;0.004320146;0.002047502;0.001805326;0.002446483;0.001693685;0.004406063;0.003999484;0.001828571;0.002307946;0.004060734;0.002723868;0.005386876;0.003142536;0.002955847;0.003508088;0.002411223;0.003907704;0.0045619;0.001140511;0.003136982;0.004039425;0.004470106;0.002475928;0.002160761;0.005859375;0.005274262;0.002192021;0.002972973;0.002552204;0.002471679;0.002636535;0.003791298;0.00337241;0.004084014;0.005633803;0.002382168;0.004121394;0.002815844;0.005471232;0.00493533;0.003441025;0.003922268;0.003764613;0.002225107;0.003302051;0.00607312;0.003869152;0.003571919;0.003774263;0.004986702;0.004480956;0.004748177;0.003878753;0.004946669;0.004229018;0.005441354;0.004168321;0.001830065
50;0;0.001702933;0.00225276;0;0.002124431;0.001276813;0.000821468;0.000212224;0;0.001313485;0.002108593;0.00057132;0.002029146;0.000830565;0.001909004;0.002599244;0.00195599;0.00246969;0.002006689;0;0.001204405;0.001713209;0.00209041;0.002120329;0.001297017;0.002758367;0.003222094;0.000517866;0.003491163;0.002252252;0.002888247;0.002319513;0.001767956;0.000748316;0.002992732;0.001922153;0.002812374;0.002960332;0.002662149;0.002402196;0.000888889;0.001515152;0.001788509;0.002299732;0.001113896;0.001420455;0.0010005;0.000694083;0.000248509;0.001541782;0.002711723;0.002036067;0.00316092;0.002318393;0.003557974;0.003211562;0.003238095;0.001680202;0.001987633;0.004483247;0.001632653;0.000666667;0.000910913;0.001431844;0.002473207;0.001505457;0.000666963;0.001252348;0.001068947;0.003062426;0.001907074;0.002998092;0.003534655;0.001752848;0.001764113;0.000903342;0.003655128;0.002245509;0.001641651;0.003100174;0.003210917;0.00201839;0.00044964;0.002294535;0.00219912;0.001609195;0.001267695;0.001199328;0.001331262;0.002670501;0.004075533;0.00187227;0.001561768;0.001493811;0.002528691;0.002578206;0.003389155;0.001972387;0.002144006;0.002657555;0.001913376;0.003371057;0.00204499
51;0.000491521;0.004547278;0.005733253;0;0.003637025;0.003925417;0.003417635;0.003911343;0;0;0.005344914;0.006601994;0.006579813;0.002600217;0.003553394;0.003885004;0.000951022;0.00315268;0.005543902;0.001204405;0;0.004609443;0.002318649;0.003177789;0.002309088;0.003795315;0.006119951;0;0.005309735;0.006795017;0.0019351;0.004247788;0.001929642;0.003706091;0.004215116;0.001882353;0.004598662;0.001966393;0.0014171;0.001364256;0.004183475;0.001450852;0.003596044;0.004993252;0.00327982;0.001395187;0.002094747;0.004150421;0.003859762;0.002568336;0.003571939;0.003747382;0.002810963;0.00420396;0.003434459;0.004734717;0.007539041;0.003637623;0.004013676;0.002788104;0.002209006;0.005085253;0.006001305;0.001928809;0.004397163;0.003193613;0.006441948;0.004900245;0.002353337;0.002942999;0.005406765;0.003232392;0.004132706;0.002129925;0.002590674;0.003319753;0.00379064;0.005043132;0.003557618;0.005849544;0.004454343;0.003151261;0.00331076;0.003716409;0.004027218;0.003510914;0.003896666;0.00440044;0.002980626;0.004813137;0.007233463;0.00385384;0.004422719;0.003776874;0.004223433;0.006753377;0.004711752;0.006660208;0.007725985;0.004958456;0.008215369;0.004563336;0.001359223
52;0;0.004396483;0.004501801;0;0.001263538;0.003090939;0.001017984;0.003750721;0;0.000220702;0.002154458;0.004016602;0.005632696;0.003016591;0.000742115;0.002317318;0.00094682;0.003739716;0.002529009;0.001713209;0.004609443;0;0.002307946;0.001662234;0.001640689;0.001821968;0.004716264;0;0.00337194;0.003231699;0.002224199;0.000702001;0.003404885;0.002563692;0.00318149;0.001248634;0.004023307;0.00177841;0.002039216;0.000968804;0.002525253;0.001443522;0.003730786;0.004164428;0.001028454;0.002084057;0.003856661;0.002878959;0.001917546;0.002372263;0.002558999;0.003956479;0.00174642;0.002697963;0.004279601;0.003185596;0.004009623;0.001720578;0.002957705;0.001694654;0.001690331;0.005363528;0.004282377;0.001569859;0.001690855;0.004380143;0.002973536;0.003833643;0.001839465;0.005255836;0.001872893;0.002368466;0.006307339;0.003359859;0.003387643;0.00195078;0.002174543;0.002902758;0.004160888;0.003786854;0.001659292;0.004338719;0.001645721;0.00327309;0.004567474;0.002886222;0.003736706;0.002029347;0.003564004;0.004086234;0.005111088;0.002128867;0.003244496;0.003326103;0.00379867;0.003229011;0.00441623;0.004455684;0.004990403;0.004001601;0.005274394;0.002031567;0.000965251
53;0;0.003449528;0.002784322;0;0.002836879;0.002171291;0.002061856;0.006102522;0;0.001589825;0.005482183;0.006419663;0.003187533;0.000378501;0.001480604;0.001342282;0.003010653;0.007073955;0.002757743;0.00209041;0.002318649;0.002307946;0;0.005007511;0.002694757;0.004416181;0.003715847;0.000462107;0.004156276;0.004112003;0.004231013;0.001628664;0.003579701;0.004495977;0.004282219;0.003189793;0.004614497;0.004159734;0.003209537;0.001269841;0.002115507;0.005399261;0.003833049;0.001099505;0.004724409;0.003471295;0.002604167;0.003176726;0.002354049;0.004327755;0.007395563;0.002956914;0.001613771;0.003331483;0.00299222;0.002683535;0.004749726;0.004746835;0.003787879;0.004923903;0.004878049;0.003815176;0.002275114;0.001073537;0.003741631;0.006158305;0.002753654;0.003937604;0.003530895;0.004697987;0.003170365;0.004105722;0.002668643;0.001093494;0.002859867;0.003010105;0.003686258;0.00449317;0.004236343;0.003710575;0.004222649;0.004701859;0.002569043;0.003585657;0.003059273;0.005036129;0.002419355;0.003872437;0.003807107;0.004715128;0.004082708;0.003378378;0.002564489;0.001423053;0.003539493;0.004970179;0.003621117;0.004922198;0.004125129;0.005102971;0.002341529;0.002277904;0
54;0;0.002932014;0.00216544;0;0.002592166;0.001710237;0.001829109;0.003281378;0;0;0.002013592;0.003880266;0.003936303;0.000386399;0.000902256;0.002721088;0.001639344;0.002590674;0.003004937;0.002120329;0.003177789;0.001662234;0.005007511;0;0.000991326;0.001600569;0.003982301;0.000473934;0.001887188;0.002172625;0.005355613;0;0.005763074;0.003832335;0.004537018;0.002073733;0.003298409;0.002811358;0.002086715;0.002587322;0.004073756;0.00201323;0.001935068;0.002409192;0.002390438;0.002164502;0.002397507;0.004731328;0.002862595;0.00380785;0.002009646;0.004261969;0.003006286;0.003740415;0.004239855;0.005633256;0.003501013;0.001332978;0.002337938;0.004074242;0.002857885;0.001497326;0.002473935;0.001907877;0.004581673;0.002003643;0.001926782;0.003816794;0.001786626;0.003165272;0.00421372;0.001817238;0.003139952;0.001665741;0.001687967;0.003700479;0.003519669;0.006180694;0.003834875;0.003184117;0.003293935;0.003238342;0.004557292;0.003422589;0.002123142;0.002874199;0.00346868;0.003457815;0.002778371;0.001980198;0.003313453;0.004423889;0.003348554;0.003501545;0.002820609;0.002;0.002307692;0.003839386;0.003467406;0.004229496;0.003378949;0.00369515;0.001284109
